id;tp;a;b;c;d;e;f;dec
140;16;6.719;9.929;17.746;32.513;11.197;11.705;2
140;17;0.363;19.385;15.908;12.55;31.254;12.619;2
140;18;9.87;8.45;11.145;31.132;13.896;49.838;2
140;19;3.397;12.317;2.341;22.98;45.646;14.547;2
140;20;9.233;11.645;12.52;27.181;10.939;21.822;2
141;1;7.4;7.354;24.311;11.072;9.642;49.769;3
141;2;7.483;5.908;11.13;0.655;37.725;42.538;3
141;3;4.539;19.885;6.689;14.812;4.103;55.137;3
141;4;7.142;11.646;8.911;22.017;4.732;23.535;3
141;5;0.115;15.285;11.302;29.627;2.35;2.687;3
141;6;4.279;14.611;9.958;17.453;22.667;20.926;3
141;7;5.533;4.252;22.889;23.365;7.552;20.334;3
141;8;8.813;14.567;13.498;4.992;25.781;4.8;3
141;9;9.794;10.097;6.719;24.898;15.005;4.682;3
141;10;4.667;14.984;28.187;38.627;45.105;15.719;3
141;11;2.887;15.446;0.437;21.035;9.383;32.405;3
141;12;6.264;1.702;15.378;4.752;41.368;34.683;3
141;13;6.144;2.376;11.267;37.675;22.914;13.342;3
141;14;3.872;14.013;21.874;8.866;7.341;47.702;3
141;15;0.289;10.401;25.1;20.963;42.082;53.599;3
141;16;7.543;17.903;24.629;25.446;38.529;18.133;3
141;17;0.59;4.582;4.099;17.533;19.148;16.166;3
141;18;6.895;2.24;21.646;12.88;23.919;30.956;3
141;19;3.532;11.473;2.77;16.039;6.804;36.45;3
141;20;4.885;7.679;7.992;12.532;29.495;23.041;3
142;1;8.22;19.153;14.849;35.348;40.481;48.547;3
142;2;4.276;3.288;5.635;35.154;13.915;20.632;3
142;3;0.327;6.605;28.545;10.257;23.509;44.821;3
142;4;9.581;11.736;22.129;1.355;45.025;36.03;3
142;5;1.125;16.343;22.034;22.524;12.591;46.873;3
142;6;3.672;17.733;22.256;38.846;24.23;9.781;3
142;7;7.429;2.01;28.022;21.767;44.756;27.8;3
142;8;1.26;0.071;16.753;8.899;3.217;24.223;3
142;9;4.071;13.719;22.176;26.565;30.08;32.966;3
142;10;2.034;0.737;12.647;25.624;6.215;1.378;3
142;11;6.024;8.891;27.676;36.774;44.979;20.842;3
142;12;0.753;13.206;22.127;38.438;20.897;39.512;3
142;13;5.229;9.957;12.054;20.575;14.989;34.197;3
142;14;2.511;14.159;26.497;37.238;40.415;43.068;3
142;15;3.04;1.004;22.768;0.002;19.136;55.329;3
142;16;1.701;6.201;14.777;13.885;36.487;1.567;3
142;17;7.974;7.252;8.83;9.86;39.959;17.942;3
142;18;8.676;19.137;14.972;0.321;48.267;5.277;3
142;19;0.345;8.688;4.799;9.314;1.563;11.699;3
142;20;3.89;16.238;20.641;17.818;30.801;5.652;3
143;1;1.345;14.997;24.333;0.16;20.738;23.563;3
143;2;4.061;5.344;11.988;33.201;15.972;23.769;3
143;3;8.193;16.284;19.321;26.398;43.482;2.723;3
143;4;2.013;15.18;1.604;26.064;13.834;20.47;3
143;5;5.957;5.485;25.607;17.351;47.905;4.133;3
143;6;2.954;16.07;23.704;35.686;26.785;6.925;3
143;7;9.509;16.324;26.346;8.423;49.736;32.058;3
143;8;4.985;9.043;13.821;27.308;42.32;16.505;3
143;9;2.177;14.748;16.626;35.847;43.979;56.438;3
143;10;6.385;13.144;1.105;29.345;47.372;16.816;3
143;11;0.829;11.586;19.386;26.809;28.105;38.419;3
143;12;6.47;10.171;2.766;5.037;7.367;0.389;3
143;13;5.59;4.501;14.929;32.544;49.954;35.457;3
143;14;8.34;1.849;20.838;18.132;3.147;15.503;3
143;15;4.162;8.372;0.428;0.524;5.107;12.833;3
143;16;8.446;12.41;15.281;39.01;34.621;49.614;3
143;17;2.923;4.937;26.995;3.188;18.733;25.159;3
143;18;7.929;15.438;0.359;25.34;13.252;44.156;3
143;19;2.859;3.737;19.736;2.85;5.406;25.32;3
143;20;1.174;5.927;0.309;36.323;27.987;36.49;3
144;1;1.767;14.15;7.587;11.616;6.493;14.554;1
144;2;0.967;4.205;25.695;13.607;15.655;7.446;1
144;3;7.657;3.39;8.459;19.443;7.735;49.9;1
144;4;9.644;4.265;17.615;9.85;24.415;28.68;1
144;5;0.768;9.147;10.15;39.73;22.806;53.961;1
144;6;2.832;18.067;8.025;24.482;33.494;10.327;1
144;7;2.994;13.392;21.672;29.15;3.392;27.38;1
144;8;2.861;10.848;6.781;35.183;28.122;42.831;1
144;9;2.691;12.496;27.93;25.495;0.076;40.839;1
144;10;5.853;8.605;28.724;7.019;19.597;15.154;1
144;11;1.738;19.979;22.581;17.78;10.558;39.395;1
144;12;3.449;0.473;23.257;15.075;41.638;18.387;1
144;13;3.267;2.163;8.448;6.111;30.183;16.987;1
144;14;2.104;12.566;5.979;20.05;36.986;38.299;1
144;15;4.204;4.813;29.058;38.212;39.28;32.855;1
144;16;1.666;7.923;14.466;26.552;6.831;43.755;1
144;17;7.786;15.934;23.397;28.61;5.977;45.226;1
144;18;7.922;6.48;14.525;25.376;15.873;16.419;1
144;19;7.211;5.425;22.168;0.015;33.723;41.939;1
144;20;4.774;3.797;24.682;24.917;48.107;28.935;1
145;1;6.644;7.942;23.914;13.558;39.624;24.152;1
145;2;5.375;0.584;15.053;5.416;25.284;39.201;1
145;3;4.255;12.983;29.92;12.787;29.7;3.575;1
145;4;8.96;7.055;2.561;24.099;10.16;59.321;1
145;5;8.927;2.978;9.265;29.633;40.61;8.345;1
145;6;2.162;8.975;29.825;27.896;16.904;58.367;1
145;7;9.948;3.907;19.82;38.711;27.002;42.895;1
145;8;8.027;14.596;10.055;32.287;3.784;49.161;1
145;9;3.917;7.153;8.262;33.161;25.23;8.627;1
145;10;4.736;11.534;17.172;19.378;20.954;6.837;1
145;11;1.642;7.332;10.751;19.267;46.721;34.625;1
145;12;0.945;8.227;11.816;32.757;41.014;32.799;1
145;13;5.989;14.254;9.312;13.307;46.234;14.235;1
145;14;2.847;5.832;2.97;32.904;13.778;58.218;1
145;15;5.084;13.241;23.862;21.856;37.991;9.394;1
145;16;5.055;9.598;19.449;25.26;44.183;22.892;1
145;17;5.777;17.174;12.919;34.54;23.668;54.008;1
145;18;6.85;7.587;6.872;30.373;44.474;49.306;1
145;19;5.632;3.101;21.061;19.504;30.053;39.963;1
145;20;3.538;0.84;28.004;5.056;25.925;52.497;1
146;1;6.029;8.602;18.515;14.406;42.313;0.988;1
146;2;0.717;12.035;21.603;14.101;3.06;19.51;1
146;3;4.142;1.944;16.543;30.116;10.123;57.0;1
146;4;9.025;17.06;26.409;31.219;45.236;6.3;1
146;5;3.311;18.095;12.798;18.832;34.794;26.896;1
146;6;0.012;14.373;6.798;34.835;1.595;57.289;1
146;7;2.909;0.948;19.054;25.512;34.787;12.537;1
146;8;0.81;8.339;8.182;10.531;29.747;38.049;1
146;9;7.669;17.953;25.741;35.129;12.514;48.611;1
146;10;9.587;1.813;18.526;18.515;37.824;26.615;1
146;11;2.62;13.817;15.108;11.914;19.833;2.844;1
146;12;0.109;10.782;9.361;27.757;33.599;53.276;1
146;13;6.188;4.36;14.639;34.368;0.714;2.755;1
146;14;3.737;5.008;1.631;22.966;28.775;45.391;1
146;15;5.038;12.653;12.848;9.066;18.094;2.902;1
146;16;0.352;11.262;1.342;28.262;25.648;16.708;1
146;17;8.83;4.791;29.132;7.086;25.948;12.217;1
146;18;3.814;4.667;21.571;34.269;45.555;38.928;1
146;19;9.863;2.409;28.009;37.969;30.784;38.765;1
146;20;9.733;8.797;2.985;4.152;39.461;46.352;1
147;1;8.696;9.04;7.075;15.849;40.757;48.401;3
147;2;5.06;8.347;4.348;31.245;24.264;48.433;3
147;3;0.504;13.787;7.307;37.037;3.858;48.478;3
147;4;8.028;1.148;0.978;38.245;6.019;0.262;3
147;5;8.609;14.556;12.333;0.695;46.129;12.801;3
147;6;2.569;0.881;8.311;32.241;0.308;23.929;3
147;7;4.95;16.517;15.55;0.341;42.813;24.579;3
147;8;3.154;8.526;1.306;18.103;10.308;11.584;3
147;9;9.192;8.624;24.449;23.269;5.375;44.994;3
147;10;1.97;13.084;11.853;21.495;33.872;32.523;3
147;11;9.746;9.218;23.62;34.55;5.017;16.387;3
147;12;2.144;3.476;29.728;15.341;36.554;53.424;3
147;13;8.955;7.102;17.191;26.971;33.302;30.58;3
147;14;5.573;18.117;24.04;5.604;29.981;22.412;3
147;15;7.507;8.983;14.078;6.572;13.475;12.084;3
147;16;2.174;4.387;19.156;10.711;20.391;29.281;3
147;17;2.615;17.609;11.726;38.151;45.611;58.583;3
147;18;7.376;9.239;6.003;7.68;43.457;22.711;3
147;19;6.182;6.223;14.722;18.512;7.909;15.007;3
147;20;3.429;18.491;16.251;27.684;30.377;33.361;3
148;1;1.154;5.486;24.147;35.005;17.586;1.183;2
148;2;0.592;1.034;28.034;17.756;39.883;12.988;2
148;3;3.377;13.572;3.423;25.446;44.544;23.855;2
148;4;3.714;13.655;25.648;16.396;2.216;16.221;2
148;5;1.669;14.377;23.555;2.211;48.575;13.298;2
148;6;0.805;18.587;19.143;36.431;30.752;22.388;2
148;7;1.966;7.482;20.212;3.355;9.498;54.088;2
148;8;0.579;18.224;26.514;26.404;36.085;20.396;2
148;9;0.166;0.487;19.001;12.887;19.861;37.621;2
148;10;9.927;13.998;17.156;30.47;9.267;7.694;2
148;11;5.492;6.633;22.88;33.763;17.764;5.28;2
148;12;6.823;0.648;23.386;19.378;4.339;44.928;2
148;13;2.745;10.875;4.532;9.624;48.89;26.511;2
148;14;3.173;2.183;21.454;24.818;4.394;11.299;2
148;15;7.455;11.078;9.396;2.393;20.985;46.725;2
148;16;7.945;16.651;27.346;5.392;25.507;27.368;2
148;17;8.113;5.886;14.662;17.224;24.916;55.65;2
148;18;6.18;4.391;18.323;7.153;10.922;52.291;2
148;19;6.274;9.019;15.755;23.134;46.478;37.272;2
148;20;9.295;0.122;2.902;23.706;47.781;31.206;2
149;1;6.677;0.504;16.446;8.434;38.132;36.675;2
149;2;7.998;15.267;26.159;36.984;49.78;12.094;2
149;3;0.691;0.305;6.835;37.096;28.856;11.675;2
149;4;8.765;4.28;9.42;10.386;6.244;10.308;2
149;5;4.607;15.817;23.859;19.68;2.909;15.388;2
149;6;9.452;13.684;15.503;20.252;29.855;16.837;2
149;7;2.807;16.275;22.318;18.289;46.421;24.415;2
149;8;8.342;5.993;2.314;34.522;48.858;54.756;2
149;9;3.293;10.202;25.263;38.588;8.333;21.034;2
149;10;6.391;2.905;9.93;5.525;9.844;50.604;2
149;11;4.293;11.534;23.009;31.162;34.715;47.451;2
149;12;7.97;14.955;28.96;12.495;38.033;11.11;2
149;13;8.52;6.627;15.735;7.716;12.36;36.178;2
149;14;5.804;14.265;19.906;28.658;20.285;56.157;2
149;15;9.151;18.977;13.178;18.451;24.265;49.092;2
149;16;7.113;8.327;25.137;12.369;45.98;48.871;2
149;17;1.664;0.964;20.804;13.469;8.342;14.186;2
149;18;6.929;17.383;27.236;16.032;20.891;47.919;2
149;19;3.067;3.161;15.237;37.986;29.157;42.561;2
149;20;8.488;17.781;23.553;13.936;42.244;7.217;2
150;1;6.75;3.015;22.934;34.09;22.26;37.178;3
150;2;1.468;16.871;3.071;13.837;38.117;4.138;3
150;3;2.124;6.562;1.46;23.049;33.113;0.077;3
150;4;7.299;4.813;0.432;16.638;29.776;15.119;3
150;5;7.707;18.487;1.185;34.789;7.418;20.939;3
150;6;7.146;15.893;11.758;16.076;14.396;45.322;3
150;7;9.156;14.98;11.61;9.68;40.366;5.588;3
150;8;6.867;12.14;15.254;15.008;37.775;24.952;3
150;9;4.316;7.827;17.898;26.686;13.147;21.544;3
150;10;5.7;4.583;12.385;24.098;41.589;49.59;3
150;11;6.542;3.873;0.623;38.289;47.316;42.707;3
150;12;7.507;15.258;15.466;31.224;20.904;8.992;3
150;13;2.559;6.406;20.431;21.914;21.702;30.118;3
150;14;9.219;7.671;24.17;24.819;25.676;9.879;3
150;15;0.34;5.392;5.217;36.91;24.772;48.132;3
150;16;2.429;17.894;0.652;16.075;11.309;48.942;3
150;17;0.861;3.902;14.495;8.433;28.156;36.068;3
150;18;5.758;18.414;22.423;33.491;46.953;19.237;3
150;19;9.974;3.82;14.841;3.628;32.262;3.691;3
150;20;6.095;19.913;1.07;12.767;28.621;37.479;3
151;1;4.756;8.626;0.608;35.939;41.3;33.179;1
151;2;9.154;0.614;16.297;2.801;11.932;53.172;1
151;3;4.115;16.901;2.375;22.09;22.603;18.747;1
151;4;4.415;8.873;14.459;15.203;30.883;44.152;1
151;5;9.32;7.729;10.631;3.371;15.46;2.375;1
151;6;0.352;0.24;29.528;22.014;14.067;2.26;1
151;7;1.486;13.966;8.141;4.366;16.162;2.289;1
151;8;0.37;14.574;17.896;24.171;34.2;45.642;1
151;9;4.801;19.478;5.171;1.59;22.822;56.935;1
151;10;0.142;8.442;10.415;27.243;12.294;6.309;1
151;11;5.158;11.332;4.023;9.898;7.846;46.919;1
151;12;9.038;12.183;5.791;37.185;3.422;5.116;1
151;13;1.069;6.853;25.589;29.622;19.182;57.957;1
151;14;5.224;1.541;6.386;25.818;2.384;11.978;1
151;15;2.204;1.095;26.814;2.704;28.199;48.411;1
151;16;5.216;9.539;18.341;12.386;8.824;1.883;1
151;17;2.52;3.802;18.228;22.371;13.733;4.413;1
151;18;7.757;16.211;0.315;5.847;27.38;1.421;1
151;19;8.002;18.333;12.951;18.494;31.666;33.615;1
151;20;4.609;18.866;28.12;25.979;38.109;0.261;1
152;1;0.299;8.152;22.551;29.264;49.827;51.819;1
152;2;9.879;11.396;18.487;32.634;16.173;33.604;1
152;3;8.118;15.198;25.374;25.525;33.056;44.977;1
152;4;2.284;0.052;18.744;15.899;7.345;48.912;1
152;5;2.421;0.566;3.152;6.05;19.016;51.573;1
152;6;6.382;12.914;18.465;34.067;21.316;5.333;1
152;7;9.839;7.081;4.338;22.928;11.759;22.273;1
152;8;6.801;7.498;18.227;25.379;4.539;27.993;1
152;9;0.412;4.922;21.237;30.342;44.439;35.658;1
152;10;3.876;12.688;4.345;39.526;1.403;36.961;1
152;11;2.853;12.181;22.672;4.71;20.65;29.658;1
152;12;0.163;17.833;28.939;18.541;5.678;51.44;1
152;13;2.276;3.112;22.689;20.008;7.654;5.443;1
152;14;7.869;16.601;19.43;13.091;21.379;47.66;1
152;15;2.139;19.584;15.229;30.143;6.823;8.624;1
152;16;4.808;12.444;0.862;15.721;41.552;20.193;1
152;17;2.94;2.823;17.362;5.479;15.504;16.405;1
152;18;6.798;1.294;17.909;37.634;27.402;34.498;1
152;19;9.559;11.228;19.98;16.799;9.16;36.198;1
152;20;5.166;18.805;3.821;14.224;33.739;3.834;1
153;1;9.727;9.159;3.732;1.446;26.557;8.718;2
153;2;4.164;12.486;7.16;38.843;49.074;55.579;2
153;3;2.475;15.594;22.084;2.171;36.392;49.388;2
153;4;0.84;16.418;6.905;24.047;11.132;6.005;2
153;5;8.509;0.782;3.262;30.747;34.54;17.257;2
153;6;1.335;15.813;23.845;24.019;33.135;44.366;2
153;7;5.272;15.96;0.428;24.925;3.417;29.511;2
153;8;9.432;7.947;10.304;30.719;21.355;15.911;2
153;9;4.005;6.532;13.835;23.472;30.412;10.353;2
153;10;5.407;15.777;21.317;2.136;9.54;41.05;2
153;11;1.342;0.934;15.947;8.923;44.178;0.245;2
153;12;3.171;6.157;5.074;3.108;33.924;29.543;2
153;13;8.012;16.298;2.352;27.379;19.481;40.652;2
153;14;0.352;4.037;19.244;17.953;31.252;27.158;2
153;15;4.034;18.243;10.173;36.491;14.583;22.194;2
153;16;3.966;4.613;29.535;11.112;35.043;14.353;2
153;17;3.695;7.257;20.524;5.011;5.343;35.439;2
153;18;7.249;10.982;8.37;16.79;4.68;11.39;2
153;19;0.678;16.019;17.161;32.756;44.773;19.06;2
153;20;6.48;18.709;2.474;32.617;40.968;42.158;2
154;1;0.627;16.736;22.14;26.955;33.525;45.28;3
154;2;9.794;16.471;10.935;33.203;8.344;33.062;3
154;3;0.784;12.226;20.941;26.9;15.778;26.104;3
154;4;1.059;8.665;26.84;8.622;6.017;13.641;3
154;5;4.69;7.88;25.214;17.404;38.508;7.362;3
154;6;5.442;0.184;18.535;13.822;32.98;37.584;3
154;7;6.962;17.439;5.26;38.865;43.463;37.504;3
154;8;8.298;10.805;0.249;16.155;13.134;37.429;3
154;9;1.981;8.136;4.084;6.075;47.756;24.598;3
154;10;6.597;17.687;16.43;38.961;32.93;25.476;3
154;11;9.735;5.418;0.701;23.592;22.877;40.259;3
154;12;1.478;0.95;2.042;11.539;16.098;7.402;3
154;13;4.192;18.0;18.98;24.165;8.348;33.484;3
154;14;7.44;6.698;25.882;6.196;16.591;54.479;3
154;15;6.878;1.305;6.624;35.241;8.86;25.293;3
154;16;5.914;3.561;4.622;13.776;46.276;49.126;3
154;17;7.074;0.145;25.521;18.664;47.995;15.97;3
154;18;3.795;13.593;24.235;30.693;39.169;17.193;3
154;19;6.303;4.76;0.56;9.867;3.371;10.48;3
154;20;6.666;9.424;19.584;8.0;41.553;29.661;3
155;1;1.816;18.485;1.809;8.093;38.774;2.589;3
155;2;4.403;11.909;12.866;11.623;15.621;54.918;3
155;3;7.382;16.001;0.494;13.946;26.405;38.12;3
155;4;3.969;18.111;23.902;29.919;33.845;50.151;3
155;5;8.943;13.836;24.408;39.298;43.319;56.688;3
155;6;0.269;11.153;5.163;7.105;29.602;0.927;3
155;7;7.806;0.25;14.915;39.698;11.331;30.817;3
155;8;8.292;19.245;26.149;10.528;19.769;2.898;3
155;9;4.06;3.067;29.747;37.525;45.01;18.752;3
155;10;0.731;15.137;5.681;5.242;43.812;22.706;3
155;11;1.158;14.271;0.197;34.036;29.792;9.711;3
155;12;2.448;4.857;11.483;0.726;31.885;1.851;3
155;13;0.549;2.683;4.792;21.43;41.231;43.028;3
155;14;0.156;18.374;27.701;39.58;32.091;8.091;3
155;15;7.231;9.131;5.447;12.842;7.605;55.898;3
155;16;7.97;10.429;2.875;20.332;34.818;36.839;3
155;17;2.782;13.19;8.842;2.082;31.885;12.955;3
155;18;6.207;18.622;3.28;23.199;1.433;53.506;3
155;19;9.501;19.722;19.524;1.813;27.064;11.809;3
155;20;5.849;5.448;14.591;38.864;43.584;15.556;3
156;1;4.919;2.087;3.903;11.617;33.642;10.23;3
156;2;5.992;19.897;3.846;13.327;28.047;26.685;3
156;3;4.423;10.304;11.045;24.115;15.658;14.206;3
156;4;9.415;7.189;12.12;14.008;31.308;5.72;3
156;5;7.623;14.083;1.935;27.495;8.719;48.825;3
156;6;3.712;3.887;7.865;33.797;33.755;28.35;3
156;7;3.595;19.819;25.097;25.354;5.941;36.189;3
156;8;8.742;3.961;28.18;12.433;5.324;46.792;3
156;9;2.262;11.312;19.709;23.781;32.694;8.643;3
156;10;4.493;1.533;15.003;34.967;49.485;42.754;3
156;11;8.347;14.202;7.466;29.214;34.969;24.838;3
156;12;7.653;2.562;15.237;31.07;47.104;29.979;3
156;13;2.605;15.569;12.316;22.664;37.221;50.779;3
156;14;2.687;14.555;27.596;36.102;23.12;26.861;3
156;15;0.891;18.447;5.562;32.651;17.826;0.667;3
156;16;1.504;13.874;23.198;34.387;1.982;52.167;3
156;17;8.554;2.318;13.457;38.229;1.334;21.841;3
156;18;3.721;6.726;12.893;13.681;33.94;0.675;3
156;19;9.015;15.821;3.601;19.452;7.056;55.515;3
156;20;4.474;3.943;28.14;10.732;42.509;17.18;3
157;1;3.649;8.636;18.432;36.215;49.348;37.654;2
157;2;6.615;16.109;17.205;37.105;10.456;47.624;2
157;3;5.227;5.212;7.771;4.621;19.55;1.386;2
157;4;7.659;2.765;18.61;10.363;49.466;19.626;2
157;5;1.573;3.075;8.804;4.617;5.265;0.931;2
157;6;4.381;14.308;21.139;7.626;37.791;5.381;2
157;7;7.961;4.008;5.151;9.055;23.562;55.084;2
157;8;4.126;3.703;23.614;38.683;36.138;29.427;2
157;9;4.936;1.794;12.067;24.148;19.315;23.465;2
157;10;1.853;7.309;29.695;23.677;6.68;20.902;2
157;11;7.128;5.757;10.648;13.59;1.262;42.944;2
157;12;9.889;0.054;26.002;35.261;31.585;30.092;2
157;13;4.798;10.829;24.452;20.37;37.974;0.431;2
157;14;2.872;12.493;18.751;32.456;30.106;51.578;2
157;15;6.142;4.505;16.953;14.177;19.695;2.99;2
157;16;6.336;16.945;14.84;27.507;40.224;57.362;2
157;17;3.281;10.205;26.073;4.509;48.38;33.118;2
157;18;7.171;12.572;18.015;12.34;45.561;30.939;2
157;19;7.31;8.332;9.975;8.357;45.886;8.247;2
157;20;8.416;11.807;26.389;36.518;18.86;36.155;2
158;1;2.173;17.959;12.991;30.434;31.014;58.062;1
158;2;8.669;18.42;19.346;25.066;40.733;41.482;1
158;3;1.341;14.092;7.131;13.469;18.934;42.722;1
158;4;9.48;8.583;12.064;18.089;5.072;7.574;1
158;5;3.498;18.334;16.848;30.747;38.899;59.254;1
158;6;6.763;17.662;24.742;21.791;28.434;45.49;1
158;7;0.805;13.478;17.159;37.97;45.355;17.613;1
158;8;9.421;17.866;21.623;39.759;37.831;39.877;1
158;9;3.978;16.541;21.807;11.709;20.145;40.542;1
158;10;2.925;5.986;15.134;11.805;6.835;23.295;1
158;11;2.906;17.982;25.823;13.848;28.277;43.927;1
158;12;8.413;4.767;3.341;29.427;46.116;24.239;1
158;13;9.86;0.475;18.695;28.722;44.681;0.893;1
158;14;2.862;0.813;10.583;3.887;15.35;59.683;1
158;15;8.316;16.735;18.09;2.505;5.634;57.044;1
158;16;5.815;18.41;9.925;10.766;32.147;55.291;1
158;17;5.982;8.627;12.309;30.012;20.362;50.25;1
158;18;2.38;9.558;6.0;38.744;32.146;2.782;1
158;19;3.692;18.64;15.163;27.825;17.686;44.078;1
158;20;2.904;9.964;14.072;20.099;34.672;45.504;1
159;1;5.718;4.984;0.371;37.108;10.627;36.713;3
159;2;1.673;19.707;8.608;2.28;31.96;19.388;3
159;3;4.638;9.057;25.128;14.179;37.902;50.718;3
159;4;3.406;14.737;19.937;37.938;37.842;15.745;3
159;5;4.181;12.425;0.271;2.343;29.025;6.049;3
159;6;9.063;0.745;15.383;19.014;11.634;37.014;3
159;7;8.923;15.374;9.75;30.696;22.897;34.256;3
159;8;8.443;3.127;11.902;17.466;29.357;48.891;3
159;9;7.197;1.977;10.097;29.44;0.255;54.311;3
159;10;6.34;8.95;1.474;22.437;13.543;33.475;3
159;11;3.533;5.681;28.738;15.293;40.64;47.574;3
159;12;3.858;5.5;29.65;39.873;10.721;9.138;3
159;13;5.464;17.148;27.503;34.326;48.401;19.226;3
159;14;6.393;12.296;0.738;30.209;15.998;17.023;3
159;15;8.846;13.28;2.988;31.327;4.354;21.3;3
159;16;1.447;18.106;17.699;0.597;33.885;16.346;3
159;17;8.08;12.319;21.228;2.891;20.734;55.753;3
159;18;4.701;9.545;20.135;22.849;29.617;29.478;3
159;19;5.547;2.724;2.288;3.574;41.788;58.813;3
159;20;4.377;12.072;26.68;31.998;16.764;27.772;3
160;1;0.85;17.385;21.096;17.492;42.614;34.146;1
160;2;5.753;10.067;22.169;35.401;39.291;31.336;1
160;3;9.122;15.662;10.582;14.96;13.438;11.573;1
160;4;4.127;10.528;5.655;21.099;32.508;49.257;1
160;5;8.298;6.516;12.777;8.45;10.443;2.492;1
160;6;7.315;7.091;13.172;5.327;13.519;9.19;1
160;7;3.651;8.28;10.773;2.985;8.016;29.769;1
160;8;1.764;17.723;13.35;0.754;37.572;3.827;1
160;9;9.62;10.557;9.499;7.036;46.168;41.188;1
160;10;9.036;10.442;22.605;11.612;5.929;27.718;1
160;11;7.649;12.79;6.477;8.706;21.729;19.298;1
160;12;3.995;4.246;9.398;30.497;1.141;43.827;1
160;13;6.947;17.173;11.33;30.537;13.774;14.786;1
160;14;7.997;2.83;10.564;14.564;0.482;9.279;1
160;15;5.874;4.979;13.249;13.436;30.173;51.315;1
160;16;4.573;18.083;25.003;15.854;27.707;22.373;1
160;17;6.77;7.739;1.09;22.189;4.292;27.112;1
160;18;8.246;11.501;29.017;28.668;8.911;6.054;1
160;19;2.272;14.428;17.544;33.666;44.523;32.893;1
160;20;5.309;10.341;21.594;27.4;7.378;12.274;1
161;1;2.507;9.757;15.281;24.543;0.248;48.565;1
161;2;5.198;0.048;14.003;19.493;44.843;22.076;1
161;3;4.125;2.51;2.375;24.354;13.755;40.531;1
161;4;0.483;19.252;6.622;29.344;24.327;28.882;1
161;5;0.299;4.801;23.143;29.051;12.295;12.479;1
161;6;9.738;14.713;29.827;16.29;22.969;10.665;1
161;7;0.599;6.583;9.433;10.876;44.119;13.696;1
161;8;0.554;12.787;13.069;21.504;7.701;35.629;1
161;9;1.477;2.935;6.206;16.78;15.111;56.035;1
161;10;3.114;5.697;22.162;35.455;45.781;24.021;1
161;11;0.681;6.026;8.276;39.417;40.687;11.389;1
161;12;0.409;12.857;9.725;1.844;15.057;11.642;1
161;13;4.962;19.769;29.538;21.104;8.975;48.901;1
161;14;3.882;11.711;10.096;22.605;15.271;31.293;1
161;15;1.507;17.25;2.079;0.144;23.126;41.799;1
161;16;2.114;9.765;2.743;16.006;42.245;55.701;1
161;17;9.338;2.072;18.004;38.283;38.783;25.8;1
161;18;4.043;10.088;23.217;26.464;31.489;50.042;1
161;19;1.677;10.005;1.809;29.625;29.541;12.644;1
161;20;7.348;1.879;12.011;17.983;19.893;7.597;1
162;1;8.008;15.263;13.688;12.513;3.097;14.406;2
162;2;4.383;0.393;3.942;12.941;47.442;27.792;2
162;3;2.26;7.29;15.314;23.829;35.49;37.198;2
162;4;1.487;18.823;8.585;10.626;7.067;1.154;2
162;5;8.821;13.704;27.363;15.754;44.511;20.623;2
162;6;8.322;9.081;5.213;23.144;45.654;39.854;2
162;7;0.51;13.226;10.597;39.156;2.803;4.1;2
162;8;2.921;11.397;16.326;5.613;13.588;5.777;2
162;9;7.929;3.644;12.418;17.26;7.06;16.039;2
162;10;1.509;7.554;19.812;30.724;23.845;41.652;2
162;11;2.588;16.394;25.22;34.878;44.115;12.276;2
162;12;9.408;19.975;29.388;12.557;10.371;7.421;2
162;13;7.389;5.399;10.955;5.817;42.912;18.786;2
162;14;4.284;17.258;20.553;1.208;8.66;9.98;2
162;15;0.084;16.719;12.744;3.605;32.943;20.109;2
162;16;3.973;19.904;26.708;21.457;42.419;42.243;2
162;17;7.821;14.853;8.765;28.262;0.147;9.408;2
162;18;8.531;11.642;1.435;38.144;18.26;1.698;2
162;19;6.945;6.992;1.138;24.146;4.768;22.411;2
162;20;1.982;15.625;14.502;0.871;28.828;4.467;2
163;1;3.907;18.308;7.407;21.515;3.842;42.619;1
163;2;4.322;5.715;24.514;23.01;11.479;20.8;1
163;3;0.958;13.059;9.456;7.815;38.773;21.168;1
163;4;8.07;19.348;14.241;39.402;46.109;27.661;1
163;5;5.218;10.216;16.289;16.636;0.822;23.039;1
163;6;7.444;14.963;27.933;8.943;10.01;59.411;1
163;7;5.338;12.176;10.864;2.676;37.275;23.001;1
163;8;1.343;18.81;28.919;17.561;27.295;38.177;1
163;9;6.845;10.314;23.402;8.387;30.569;14.909;1
163;10;0.477;18.633;5.788;30.815;37.294;8.525;1
163;11;7.998;5.17;27.214;34.515;29.087;56.07;1
163;12;6.251;1.711;17.432;7.708;33.705;59.161;1
163;13;1.301;14.233;26.391;11.448;7.536;14.364;1
163;14;4.476;2.476;10.67;5.761;19.995;55.648;1
163;15;5.614;7.159;1.958;20.261;0.636;28.213;1
163;16;8.732;16.021;8.019;33.955;28.419;24.778;1
163;17;4.855;1.001;28.397;3.571;7.212;6.488;1
163;18;8.237;1.668;20.996;15.706;35.749;13.048;1
163;19;1.565;18.643;27.502;34.165;14.222;16.873;1
163;20;0.924;6.633;19.856;8.893;0.993;52.408;1
164;1;7.715;12.892;10.637;27.976;13.883;46.663;3
